index_no,port_name,country,latitude,longitude
61090,SHAKOTAN,RU,43.866667,146.833333
61110,MOMBETSU KO,JP,44.35,143.35
5750,CHARLOTTETOWN,CA,46.233333,-63.133333
61120,ABASHIRI KO,JP,44.016667,144.283333
61130,NEMURO KO,JP,43.333333,145.583333
61140,HANASAKI KO,JP,43.283333,145.583333
61160,KUSHIRO KO,JP,42.983333,144.366667
61165,TOMAKOMAI KO,JP,42.633333,141.633333
61170,MURORAN KO,JP,42.35,140.966667
61180,MORI,JP,42.116667,140.583333
49500,GOPALPUR,IN,19.25,84.916667
47990,EL GHARDAQA,EG,27.216667,33.85
48015,RAS SHUKHIER,EG,28.133333,33.283333
48020,RAS GHARIB,EG,28.35,33.1
48040,AS SUWAYS,EG,29.966667,32.55
48045,EL-ADABIYA,EG,29.866667,32.466667
48050,EL ISMAILIYA,EG,30.583333,32.283333
48060,RAS ABU ZANIMAH,EG,29.033333,33.116667
48065,WADI FEIRAN,EG,28.75,33.2
48076,ELAT,IL,29.55,34.95
48090,AL AQABAH,JO,29.516667,35
48120,YANBU,SA,24.083333,38.05
48140,JIDDAH,SA,21.483333,39.183333
48142,JIZAN,SA,16.9,42.483333
46780,SIMONSTOWN,ZA,-34.183333,18.433333
46800,MOSSEL BAY,ZA,-34.183333,22.15
46820,PORT ELIZABETH,ZA,-33.966667,25.616667
33770,BELFAST,GB,54.616667,-5.9
33790,LARNE,GB,54.85,-5.8
33820,COLERAINE,GB,55.133333,-6.666667
33830,LONDONDERRY,GB,55,-7.316667
33060,ORNSAY,GB,57.15,-5.8
32290,BUCKIE HARBOR,GB,57.683333,-2.966667
32300,LOSSIEMOUTH,GB,57.716667,-3.283333
32320,BURGHEAD,GB,57.7,-3.5
32330,INVERNESS,GB,57.483333,-4.233333
32340,CROMARTY,GB,57.683333,-4.033333
32350,INVERGORDON,GB,57.683333,-4.166667
32360,PORTMAHOMACK HARBOR,GB,57.833333,-3.833333
32370,HELMSDALE HARBOR,GB,58.116667,-3.65
32380,WICK,GB,58.433333,-3.083333
32410,PIEROWALL,GB,59.3,-2.983333
32420,KETTLETOFT,GB,59.233333,-2.6
32430,WHITEHALL,GB,59.133333,-2.6
32440,KIRKWALL,GB,58.983333,-2.966667
32450,STROMNESS,GB,58.966667,-3.3
32460,SOUTH NESS,GB,58.8,-3.2
32470,ST MARGARETS HOPE,GB,58.833333,-2.95
32490,LYNESS,GB,58.833333,-3.2
32500,SCAPA BAY,GB,58.95,-2.983333
4800,CHICAGO,US,41.883333,-87.6
4810,WILMETTE,US,42.083333,-87.683333
4820,GREAT LAKES,US,42.3,-87.833333
4830,WAUKEGAN,US,42.366667,-87.816667
4840,KENOSHA,US,42.583333,-87.816667
4850,RACINE,US,42.733333,-87.783333
4860,MILWAUKEE,US,43.033333,-87.883333
4870,PORT WASHINGTON,US,43.383333,-87.866667
4880,SHEBOYGAN,US,43.75,-87.7
4890,MANITOWOC,US,44.1,-87.65
4380,PORT HOPE,US,43.95,-82.7
4400,BAY CITY,US,43.6,-83.866667
3700,SARNIA,CA,42.983333,-82.416667
3710,POINT EDWARD,CA,43,-82.416667
3730,GODERICH,CA,43.75,-81.733333
3750,PORT ELGIN,CA,44.433333,-81.4
3760,SOUTHAMPTON,CA,44.5,-81.383333
3770,TOBERMORY,CA,45.266667,-81.666667
3790,LIONS HEAD,CA,44.983333,-81.25
3810,WIARTON,CA,44.75,-81.133333
3860,OWEN SOUND,CA,44.583333,-80.933333
3880,MEAFORD,CA,44.616667,-80.6
3890,THORNBURY,CA,44.566667,-80.45
3900,COLLINGWOOD,CA,44.5,-80.233333
3930,PENETANGUISHENE,CA,44.766667,-79.933333
3940,MIDLAND,CA,44.75,-79.916667
3950,TIFFIN,CA,44.75,-79.85
3960,PORT MCNICOLL,CA,44.75,-79.8
3970,VICTORIA HARBOUR,CA,44.75,-79.816667
3980,WAUBAUSHENE,CA,44.766667,-79.716667
4000,PORT SEVERN,CA,44.8,-79.716667
4020,DEPOT HARBOUR,CA,45.316667,-80.1
4030,PARRY SOUND,CA,45.333333,-80.033333
4050,BYNG INLET,CA,45.766667,-80.566667
4060,KEY HARBOUR,CA,45.883333,-80.75
4080,KILLARNEY,CA,45.966667,-81.516667
11905,MAMONAL,CO,10.316667,-75.516667
13040,IMBITUBA,BR,-28.233333,-48.666667
12935,GUAIBA ISLAND TERMINAL,BR,-23.016667,-44.033333
12900,DTSE / GEGUA OIL TERMINAL,BR,-22.816667,-43.15
12950,GEBIG,BR,-23.05,-44.216667
60810,DE KASTRI,RU,51.466667,140.783333
60820,NIKOLAYEVSK NA AMUR,RU,53.133333,140.733333
60860,OKHA,RU,53.55,143
60880,PORONAYSK,RU,49.216667,143.133333
60920,KORSAKOV,RU,46.616667,142.766667
60930,NEVELSK,RU,46.666667,141.866667
60940,KHOLMSK,RU,47.05,142.05
60980,UGLEGORSK,RU,49.083333,142.033333
60990,LESOGORSK,RU,49.45,142.133333
60380,MASAN,KR,35.183333,128.566667
60390,PUSAN,KR,35.1,129.033333
60400,ULSAN,KR,35.45,129.4
59910,WENZHOU,CN,28.016667,120.65
59950,ZHEN HAI,CN,29.95,121.7
59960,ZHOUSHAN,CN,30,122.1
59985,JIANGYIN,CN,31.916667,120.233333
59987,GAOGANG,CN,32.283333,119.85
59988,YANGZHOU,CN,32.266667,119.433333
59995,ZHENJIANG,CN,32.216667,119.433333
60000,NANJING,CN,32.083333,118.75
60010,WU HU,CN,31.333333,118.366667
60030,ANKINGCHENG,CN,30.516667,117.033333
60060,HANKOW,CN,30.583333,114.283333
60110,WANXIAN,CN,30.816667,108.433333
60120,CHUNG CHING,CN,29.566667,106.633333
60130,LIANYUNGANG,CN,34.733333,119.45
60140,QINGDAO GANG,CN,36.033333,120.266667
46280,DOUALA,CM,4.05,9.683333
46285,KOLE OIL TERMINAL,CM,4.25,8.55
46305,BATA,GQ,1.866667,9.766667
46430,LIBREVILLE,GA,0.383333,9.45
46435,PORT OWENDO,GA,0.283333,9.5
46440,PORT GENTIL,GA,-0.7,8.8
46445,CAP LOPEZ,GA,-0.633333,8.716667
53050,SAILOLOF,ID,-1.25,130.75
52260,BAUBAU,ID,-5.466667,122.616667
52270,RAHA ROADSTEAD,ID,-4.85,122.733333
52295,POMALAA,ID,-4.166667,121.6
52320,UJUNG PANDANG,ID,-5.133333,119.4
52350,DONGGALA,ID,-0.65,119.733333
52440,TAHUNA,ID,3.616667,125.483333
52510,TERNATE,ID,0.783333,127.383333
52523,LABUHA,ID,-0.633333,127.466667
52680,BULA,ID,-3.1,130.5
52695,SALAWATI,ID,-1.35,130.983333
52720,AMBON,ID,-3.683333,128.166667
52760,NAMLEA,ID,-3.283333,127.083333
52870,SAUMLAKI,ID,-7.983333,131.3
52940,SERUI,ID,-1.9,136.25
53010,MANOKWARI ROAD,ID,-0.866667,134.083333
52235,MANGKASA OIL TERMINAL,ID,-2.733333,121.066667
52240,KENDARI,ID,-3.966667,122.583333
53045,KASIM TERMINAL,ID,-1.3,131.016667
51585,BINTULU PORT,MY,3.266667,113.066667
51590,MIRI,MY,4.383333,113.966667
51600,LUTONG,MY,4.466667,114
51620,MUARA HARBOR,BN,5.033333,115.066667
51630,BANDAR SERI BEGAWAN,BN,4.883333,114.883333
51645,SERIA OIL LOADING TERMINAL,BN,4.616667,114.316667
39740,PORTOVECCHIO DI PIOMBINO,IT,42.933333,10.55
39790,PORTO SANTO STEFANO,IT,42.433333,11.116667
39810,CIVITAVECCHIA,IT,42.1,11.783333
39820,FIUMICINO,IT,41.766667,12.233333
39830,ANZIO,IT,41.45,12.633333
39860,GAETA,IT,41.2,13.583333
39940,POZZUOLI,IT,40.816667,14.116667
39950,BAGNOLI,IT,40.816667,14.166667
39960,NAPOLI,IT,40.85,14.266667
39250,CARLOFORTE,IT,39.15,8.316667
39260,PORTO VESME,IT,39.2,8.4
11946,PUERTO BOLIVAR,CO,12.25,-71.966667
32590,SCALLOWAY,GB,60.133333,-1.283333
32600,LERWICK,GB,60.15,-1.15
32630,SULLOM VOE,GB,60.466667,-1.3
32680,TVOROYRI,FO,61.55,-6.8
32690,TORSHAVN,FO,62,-6.75
32700,KONGSHAVN,FO,62.116667,-6.733333
32720,VESTMANNA,FO,62.15,-7.166667
32730,SORVAGUR,FO,62.083333,-7.25
32740,FUGLAFJORDUR,FO,62.25,-6.8
32750,KLAKSVIK,FO,62.233333,-6.583333
32780,SCRABSTER HARBOR,GB,58.616667,-3.55
32820,ULLAPOOL,GB,57.9,-5.15
32830,AULTBEA,GB,57.833333,-5.583333
32850,GAIRLOCH,GB,57.716667,-5.683333
32890,PLOCKTON,GB,57.333333,-5.65
32900,KYLE OF LOCHALSH,GB,57.283333,-5.716667
32910,KYLEAKIN,GB,57.266667,-5.733333
32920,BROADFORD BAY,GB,57.25,-5.883333
32930,PORTREE HARBOR,GB,57.416667,-6.2
12035,PUERTO MIRANDA,VE,10.766667,-71.566667
12025,LA SALINA,VE,10.366667,-71.466667
61650,HIROSHIMA,JP,34.35,132.466667
12820,PORTOCEL,BR,-19.85,-40.05
12857,SANTA CLARA,BR,-20.883333,-51.366667
12037,EL TABIAZO,VE,10.766667,-71.533333
12117,VENTERMINALS,VE,10.483333,-68.033333
13115,JOSE IGNACIO,UY,-34.95,-54.7
10025,COCKBURN HARBOR,TC,21.5,-71.533333
41590,RISAN,ME,42.516667,18.7
41610,KOTOR,ME,42.416667,18.766667
41620,TIVAT,ME,42.433333,18.7
41640,BAR,ME,42.083333,19.083333
11336,PORT ALUCROIX,VI,17.7,-64.766667
12340,CIUDAD BOLIVAR,VE,8.133333,-63.55
46472,DJENO TERMINAL,CG,-4.933333,11.9
46473,N'KOSSA TERMINAL,CG,-5.266667,11.566667
46530,MATADI,CD,-5.816667,13.45
46131,TIN CAN ISLAND,NG,6.35,3.35
46150,SAPELE,NG,5.9,5.683333
46170,WARRI,NG,5.516667,5.733333
46178,YOHO TERMINAL,NG,4.016667,7.466667
46180,SEA EAGLE TERMINAL,NG,4.8,5.316667
46195,QUA IBOE OIL TERMINAL,NG,4.233333,8.033333
46200,PENNINGTON OIL TERMINAL,NG,4.25,5.616667
46206,BONNY OFFSHORE TERMINAL,NG,4.183333,7.233333
28390,LOMONOSOV,RU,59.916667,29.766667
28400,KRONSHTADT,RU,59.983333,29.783333
28410,REKA LUGA,RU,59.666667,28.316667
28440,KUNDA,EE,59.533333,26.533333
28480,TALLINN,EE,59.45,24.766667
28505,PALDISKI,EE,59.35,24.033333
28510,OSMUSSAAR,EE,59.3,23.366667
28550,PARNU,EE,58.383333,24.5
28610,RIGA,LV,56.95,24.1
28620,VENTSPILS,LV,57.4,21.533333
46446,OGUENDJO TERMINAL,GA,-1.466667,8.916667
46453,GAMBA OIL TERMINAL,GA,-2.833333,10
46470,POINTE NOIRE,CG,-4.783333,11.833333
46487,MALONGO OIL TERMINAL,AO,-5.433333,12.083333
46490,CABINDA,AO,-5.533333,12.2
46510,BANANA,CD,-5.983333,12.383333
46520,BOMA,CD,-5.85,13.05
46547,PALANCA TERMINAL,AO,-6.95,12.4
46550,PORTO DO AMBRIZ,AO,-7.833333,13.1
46560,LUANDA,AO,-8.8,13.25
46590,LOBITO,AO,-12.333333,13.566667
46610,NAMIBE,AO,-15.2,12.15
46670,GEORGETOWN,SH,-7.933333,-14.416667
46205,BONNY,NG,4.45,7.166667
45825,BANJUL,GM,13.45,-16.566667
45835,RIO CACHEU,GW,12.283333,-16.233333
45838,BISSAU,GW,11.866667,-15.633333
45845,VICTORIA,GN,10.816667,-14.566667
45850,KAMSAR,GN,10.633333,-14.616667
45855,CONAKRY,GN,9.516667,-13.716667
45857,BENTI,GN,9.166667,-13.2
60150,WEIHAI,CN,37.5,122.1
60160,YANTAI,CN,37.55,121.45
60170,LONGKOU GANG,CN,37.633333,120.283333
60180,DAGU TANGGU,CN,38.966667,117.666667
60190,TIANJIN XIN GANG,CN,38.966667,117.833333
60210,HULUDAO GANG,CN,40.7,120.983333
60220,YINGKOU,CN,40.683333,122.233333
60240,LUSHUN,CN,38.783333,121.25
60250,DALIAN,CN,38.916667,121.666667
38670,PUERTO DE ALCUDIA,ES,39.833333,3.133333
38690,MAHON,ES,39.883333,4.266667
38590,ROSAS,ES,42.266667,3.183333
38720,PORT-VENDRES,FR,42.516667,3.116667
38730,PORT-LA-NOUVELLE,FR,43.016667,3.066667
38750,SETE,FR,43.4,3.7
38770,PORT SAINT LOUIS DU RHONE,FR,43.383333,4.816667
38775,FOS,FR,43.416667,4.883333
38780,PORT-DE-BOUC,FR,43.4,4.983333
38810,MARSEILLE,FR,43.316667,5.366667
38920,SAINT-TROPEZ,FR,43.266667,6.633333
38940,SAINT-RAPHAEL,FR,43.416667,6.766667
38960,CANNES,FR,43.55,7.016667
38980,ANTIBES,FR,43.583333,7.133333
38990,NICE,FR,43.7,7.283333
39000,VILLEFRANCHE,FR,43.7,7.316667
39025,MONACO,MC,43.733333,7.416667
39060,BASTIA,FR,42.7,9.45
39080,BONIFACIO,FR,41.383333,9.166667
39090,PORT DE PROPRIANO,FR,41.683333,8.9
39100,PORT D' AJACCIO,FR,41.916667,8.75
39110,CALVI,FR,42.566667,8.75
39120,L'ILE ROUSSE,FR,42.633333,8.933333
39140,LA MADDALENA,IT,41.2,9.416667
39180,OLBIA,IT,40.916667,9.5
39190,ARBATAX,IT,39.933333,9.7
39210,CAGLIARI,IT,39.216667,9.116667
39215,SARROCH OIL TERMINAL,IT,39.083333,9.033333
51680,VICTORIA,MY,5.283333,115.233333
51690,KOTA KINABALU,MY,5.983333,116.066667
51710,KUDAT,MY,6.883333,116.85
51720,PELABUHAN SANDAKAN,MY,5.833333,118.116667
51730,LAHAD DATU,MY,5.016667,118.316667
51770,TANJUNG ARANG  (BUNYU),ID,3.466667,117.833333
51780,LINGKAS,ID,3.283333,117.6
51800,TANJUNGREDEB,ID,2.15,117.483333
51810,BENOA,ID,0.983333,117.966667
51811,BONTANG LNG TERMINAL,ID,0.1,117.483333
51815,TANJUNG SANTAN,ID,-0.1,117.533333
11935,POZOS COLORADOS,CO,11.15,-74.25
11930,BARRANQUILLA,CO,10.966667,-74.766667
9875,BAHIA DE LAS MINAS,PA,9.4,-79.816667
9860,PUERTO CRISTOBAL,PA,9.35,-79.916667
9805,PUERTO MOIN,CR,10,-83.083333
9770,BLUEFIELDS,NI,12.016667,-83.75
45753,TANGIER-MEDITERRANEAN,MA,35.9,-5.516667
9665,PUERTO ESTE,HN,16.083333,-86.9
41415,NEUM,BA,42.916667,17.6
9590,BELIZE CITY,BZ,17.5,-88.183333
9500,CAMPECHE,MX,19.85,-90.55
9440,FRONTERA,MX,18.533333,-92.65
9410,NANCHITAL,MX,18.066667,-94.416667
48770,MAGDALLA,IN,21.15,72.75
48790,HAZIRA,IN,21.083333,72.633333
62150,BEPPU,JP,33.316667,131.516667
62130,KOKURA KO,JP,33.883333,130.883333
61700,SHIMONOSEKI,JP,33.933333,130.933333
48900,RATNAGIRI,IN,16.983333,73.283333
49170,TRIVANDRUM,IN,8.483333,76.95
61855,SHIMMINATO,JP,36.766667,137.116667
15270,GUAYAQUIL,EC,-2.2,-79.883333
36855,MONTOIR,FR,47.3,-2.133333
16380,POINT SAN PABLO,US,37.966667,-122.433333
16385,SAUSALITO,US,37.85,-122.483333
16390,PINOLE POINT,US,38.016667,-122.366667
16400,OLEUM,US,38.05,-122.266667
16410,MARE ISLAND,US,38.1,-122.266667
16420,SOUTH VALLEJO,US,38.083333,-122.25
16440,CROCKETT,US,38.05,-122.216667
16450,PORT COSTA,US,38.05,-122.183333
28640,LIEPAJA,LV,56.516667,21.016667
28660,KLAIPEDA,LT,55.716667,21.116667
28680,BALTIYSK,RU,54.633333,19.9
28690,KALININGRAD,RU,54.7,20.483333
28710,GDANSK,PL,54.35,18.666667
28715,PORT POLNOCHNY,PL,54.4,18.716667
28720,NOWY PORT,PL,54.416667,18.666667
28740,GDYNIA,PL,54.533333,18.55
28770,USTKA,PL,54.583333,16.85
28790,DARLOWO,PL,54.433333,16.416667
28800,KOLOBRZEG,PL,54.216667,15.55
28820,SWINOUJSCIE,PL,53.916667,14.266667
28823,SZCZECIN,PL,53.416667,14.55
28828,WOLGAST,DE,54.05,13.783333
28840,SASSNITZ,DE,54.516667,13.65
28170,EKENAS,FI,59.983333,23.433333
28180,JUSSARO,FI,59.833333,23.566667
28185,PORKKALA,FI,60.083333,24.383333
27280,KARLSBORG,SE,65.8,23.283333
27330,SANDVIK,SE,65.733333,23.766667
27400,TORNIO,FI,65.766667,24.166667
27410,KEMI,FI,65.733333,24.566667
27520,OULU,FI,65.016667,25.4
27530,RAAHE,FI,64.683333,24.416667
27540,HIMANKA,FI,64,23.65
27560,KOKKOLA,FI,63.85,23.016667
27570,JAKOBSTAD,FI,63.683333,22.666667
27580,NYKARLEBY,FI,63.516667,22.533333
27590,KANTLAX,FI,63.416667,22.283333
27610,HELLNAS,FI,63.283333,22.233333
27650,VAASA,FI,63.1,21.583333
27670,KASKINEN,FI,62.383333,21.233333
27680,KRISTINESTAD,FI,62.283333,21.4
27750,MANTYLUOTO,FI,61.6,21.483333
27755,TAHKOLUOTO,FI,61.633333,21.4
14190,PUERTO NATALES,CL,-51.716667,-72.566667
14197,PUERTO CHACABUCO,CL,-45.466667,-72.833333
14220,PUERTO CASTRO,CL,-42.483333,-73.766667
14250,PUERTO QUEMCHI,CL,-42.15,-73.483333
14270,PUERTO MONTT,CL,-41.483333,-72.966667
14330,PUERTO DE CORRAL,CL,-39.866667,-73.433333
14340,BAHIA DE VALDIVIA,CL,-39.8,-73.25
14380,LOTA,CL,-37.1,-73.15
60280,NAMPO,KP,38.716667,125.4
60290,KYOMIP'O,KP,38.733333,125.616667
60310,HAEJU HANG,KP,38,125.7
60320,INCHON,KR,37.466667,126.616667
60330,KUNSAN,KR,35.983333,126.616667
60340,MOKPO,KR,34.783333,126.383333
60350,CHEJU HANG,KR,33.516667,126.533333
60370,YOSU,KR,34.733333,127.75
59340,SURIGAO CITY,PH,9.783333,125.5
59345,NASIPIT PORT,PH,8.983333,125.333333
59380,HINATUAN,PH,8.366667,126.333333
59385,MANGAGOY,PH,8.233333,126.316667
59400,MATI,PH,6.95,126.216667
59430,DAVAO,PH,7.066667,125.616667
59485,GENERAL SANTOS,PH,6.116667,125.183333
59500,POLLOC (COTABATO),PH,7.35,124.216667
59530,PAGADIAN,PH,7.833333,123.433333
59550,MARGOSATUBIG,PH,7.583333,123.166667
59575,SANTA CLARA,PH,7.783333,122.683333
59580,ZAMBOANGA,PH,6.9,122.066667
59670,JIMENEZ,PH,8.333333,123.866667
59680,PORT OZAMIS,PH,8.133333,123.85
59700,ILIGAN,PH,8.233333,124.233333
59710,CAGAYAN DE ORO,PH,8.5,124.666667
59720,BUGO,PH,8.516667,124.75
59725,VILLANUEVA,PH,8.583333,124.766667
59760,BUTUAN CITY,PH,8.95,125.533333
59770,BASILIAN CITY (ISABELA),PH,6.716667,121.966667
59780,PORT HOLLAND,PH,6.55,121.866667
59800,JOLO,PH,6.05,121
59820,SIASI,PH,5.55,120.816667
45862,FREETOWN,SL,8.5,-13.233333
45865,PEPEL,SL,8.583333,-13.05
45867,BONTHE,SL,7.533333,-12.5
45880,PORTO GRANDE,CV,16.883333,-25
45910,PORTO DA PRAIA,CV,14.916667,-23.516667
45940,MONROVIA,LR,6.316667,-10.816667
45950,BUCHANAN,LR,5.866667,-10.066667
45952,GREENVILLE,LR,4.983333,-9.05
45955,CAPE PALMAS,LR,4.366667,-7.716667
45963,SAN PEDRO,CI,4.733333,-6.616667
51820,SAMARINDA,ID,-0.516667,117.116667
51830,SENIPAH OIL TERMINAL,ID,-0.95,117.166667
51840,BALIKPAPAN,ID,-1.25,116.816667
51845,LAWI LAWI OIL TERMINAL,ID,-1.45,116.766667
51850,GUNUNG BATU BESAR,ID,-2.616667,116.3
51860,KOTA BARU,ID,-3.233333,116.216667
51890,BANJARMASIN,ID,-3.333333,114.583333
51920,KUMAI,ID,-2.75,111.716667
51941,PONTIANAK,ID,-0.016667,109.333333
52040,MANADO,ID,1.5,124.833333
52090,GORONTALO,ID,0.5,123.05
52140,POSO,ID,-1.366667,120.75
52230,KOLONODALE,ID,-1.983333,121.333333
51560,KUCHING,MY,1.566667,110.35
51580,SIBU,MY,2.283333,111.816667
51583,SARIKEI,MY,2.133333,111.533333
50805,SUNGAIPAKNING,ID,1.35,102.166667
50910,FLYING FISH COVE,CX,-10.416667,105.7
50925,BANTEN,ID,-6.016667,105.966667
50930,ANYER LOR,ID,-6.05,105.916667
50935,TANJUNG SEKONG,ID,-5.916667,106
50970,JAKARTA,ID,-6.1,106.883333
51010,CIREBON,ID,-6.716667,108.566667
38630,PALMA DE MALLORCA,ES,39.566667,2.633333
39220,PORTO PONTE ROMANO,IT,39.05,8.466667
38150,SANTA CRUZ DE LA PALMA,ES,28.683333,-17.75
38160,SANTA CRUZ DE TENERIFE,ES,28.466667,-16.233333
38170,LAS PALMAS,ES,28.15,-15.416667
38180,PUERTO DEL ROSARIO,ES,28.5,-13.85
38190,ARRECIFE,ES,28.95,-13.533333
38220,HUELVA,ES,37.25,-6.95
38270,SEVILLA,ES,37.366667,-6
38280,ROTA,ES,36.616667,-6.333333
38290,CADIZ,ES,36.533333,-6.3
16470,BENICIA,US,38.05,-122.15
16480,MARTINEZ,US,38.033333,-122.133333
16510,PITTSBURG,US,38.033333,-121.883333
16515,ANTIOCH,US,38.016667,-121.8
16520,STOCKTON,US,37.95,-121.3
16540,RIO VISTA,US,38.15,-121.7
16550,ISLETON,US,38.166667,-121.6
16560,WALNUT GROVE,US,38.233333,-121.516667
16570,COURTLAND,US,38.333333,-121.566667
16590,SACRAMENTO,US,38.583333,-121.5
16630,BODEGA BAY,US,38.333333,-123.05
16650,FORT BRAGG,US,39.45,-123.816667
16660,FIELDS LANDING,US,40.716667,-124.216667
16670,EUREKA,US,40.8,-124.183333
16680,SAMOA,US,40.816667,-124.183333
16700,CRESCENT CITY,US,41.75,-124.2
16710,PORT ORFORD,US,42.733333,-124.5
16720,BANDON,US,43.116667,-124.416667
16730,PROSPER,US,43.15,-124.366667
16740,EMPIRE,US,43.4,-124.283333
16750,NORTH BEND,US,43.4,-124.216667
16770,COOS BAY,US,43.366667,-124.216667
16790,WINCHESTER BAY,US,43.683333,-124.183333
16795,GARDINER,US,43.716667,-124.1
16800,REEDSPORT,US,43.7,-124.1
16803,FLORENCE,US,43.966667,-124.116667
16805,GLENADA,US,43.966667,-124.116667
16808,CUSHMAN,US,43.983333,-124.066667
16810,WALDPORT,US,44.433333,-124.066667
16820,NEWPORT,US,44.633333,-124.05
16830,TOLEDO,US,44.616667,-123.933333
16835,DEPOE BAY,US,44.8,-124.066667
16838,ILWACO,US,46.3,-124.05
16290,PRINCETOWN,US,37.5,-122.483333
15790,PUERTO VALLARTA,MX,20.616667,-105.266667
15810,MAZATLAN,MX,23.2,-106.416667
15830,TOPOLOBAMPO,MX,25.6,-109.066667
15850,GUAYMAS,MX,27.916667,-110.916667
15870,SANTA ROSALIA,MX,27.333333,-112.283333
6970,MONHEGAN,US,43.766667,-69.316667
6980,PORT CLYDE,US,43.916667,-69.25
6990,THOMASTON,US,44.066667,-69.183333
7000,FRIENDSHIP,US,43.966667,-69.333333
7010,NEW HARBOR,US,43.866667,-69.483333
7020,PEMAQUID BEACH,US,43.866667,-69.533333
7030,SOUTH BRISTOL,US,43.866667,-69.55
7040,BOOTHBAY HARBOR,US,43.866667,-69.583333
13780,MAR DEL PLATA,AR,-38.033333,-57.533333
13020,ITAJAI,BR,-26.916667,-48.633333
13050,LAGUNA,BR,-28.5,-48.783333
13055,TRAMANDAI,BR,-29.983333,-50.133333
13060,RIO GRANDE,BR,-32.05,-52.083333
13070,PELOTAS,BR,-31.783333,-52.333333
13080,PORTO ALEGRE,BR,-30.033333,-51.233333
13100,LA PALOMA,UY,-34.65,-54.15
13130,PUERTO SAUCE,UY,-34.433333,-57.45
13160,FRAY BENTOS,UY,-33.116667,-58.316667
13170,PAYSANDU,UY,-32.316667,-58.066667
13570,PARANA,AR,-31.716667,-60.533333
13580,DIAMANTE,AR,-32.066667,-60.65
13600,PUERTO SAN MARTIN,AR,-32.716667,-60.733333
13640,VILLA CONSTITUCION,AR,-33.233333,-60.333333
13650,SAN NICOLAS,AR,-33.333333,-60.233333
13660,RAMALLO,AR,-33.483333,-60.016667
13700,ZARATE,AR,-34.083333,-59.033333
13710,CAMPANA,AR,-34.15,-58.966667
13720,CONCORDIA,AR,-31.4,-58.033333
4120,MANITOWANING,CA,45.75,-81.8
4130,SHEGUIANDAH,CA,45.9,-81.916667
4140,LITTLE CURRENT,CA,45.983333,-81.933333
4150,HONORA,CA,45.866667,-82.166667
4160,KAGAWONG,CA,45.916667,-82.25
4170,GORE BAY,CA,45.916667,-82.466667
4180,MELDRUM BAY,CA,45.933333,-83.116667
4200,BLIND RIVER,CA,46.183333,-82.95
4210,COCKBURN,CA,45.95,-83.316667
4220,THESSALON,CA,46.25,-83.566667
45990,PORT BOUET,CI,5.233333,-3.966667
46000,ABIDJAN,CI,5.25,-4.016667
46040,TAKORADI,GH,4.883333,-1.733333
46045,SEKONDI,GH,4.95,-1.7
46063,SALTPOND,GH,5.2,-1.05
46070,TEMA,GH,5.616667,0.016667
46090,LOME,TG,6.133333,1.283333
46095,KPEME,TG,6.2,1.516667
46110,COTONOU,BJ,6.35,2.433333
46130,LAGOS,NG,6.4,3.4
46135,ESCRAVOS OIL TERMINAL,NG,5.5,5
46140,KOKO,NG,6,5.466667
46160,FORCADOS,NG,5.366667,5.433333
46165,BURUTU,NG,5.35,5.5
46190,BRASS OIL TERMINAL,NG,4.066667,6.283333
45821,RUFISQUE,SN,14.7,-17.283333
45822,KARABANE,SN,12.566667,-16.666667
45420,LA GOULETTE,TN,36.8,10.3
45430,TUNIS,TN,36.8,10.25
45435,TAZERKA OIL TERMINAL,TN,36.6,11.683333
45440,BANZART,TN,37.283333,9.883333
59860,FUZHOU,CN,26.083333,119.3
58770,ORMOC,PH,11,124.6
58800,PALOMPON,PH,11.05,124.383333
58870,TAGBILARAN,PH,9.65,123.85
58890,TUBIGAN,PH,9.95,123.966667
58960,CEBU,PH,10.3,123.9
59015,TOLEDO,PH,10.366667,123.633333
59070,SAN CARLOS,PH,10.483333,123.416667
59080,BAIS,PH,9.6,123.116667
59090,DUMAGUETE,PH,9.316667,123.3
59100,LAZI,PH,9.133333,123.633333
59120,PULUPANDAN,PH,10.516667,122.8
38310,ALGECIRAS,ES,36.133333,-5.433333
38330,EUROPA POINT,GI,36.133333,-5.35
38370,MALAGA,ES,36.716667,-4.416667
38375,MOTRIL,ES,36.75,-3.516667
38380,ADRA,ES,36.733333,-3.033333
38390,ALMERIA,ES,36.833333,-2.466667
38395,PUERTO DE CARBONERAS,ES,37,-1.883333
38410,AGUILAS,ES,37.4,-1.566667
38420,HORNILLO,ES,37.4,-1.55
38430,CARTAGENA,ES,37.583333,-0.983333
38435,TORREVIEJA,ES,37.966667,-0.683333
38440,ALICANTE,ES,38.333333,-0.483333
38460,PUERTO DE GANDIA,ES,39,-0.15
38480,VALENCIA,ES,39.45,-0.316667
38490,SAGUNTO,ES,39.65,-0.216667
38495,BURRIANA,ES,39.883333,-0.05
38500,EL GRAO,ES,39.966667,0.016667
38540,TARRAGONA,ES,41.1,1.233333
38550,BARCELONA,ES,41.35,2.166667
38570,SAN FELIU DE GUIXOLS,ES,41.783333,3.033333
38580,PALAMOS,ES,41.833333,3.116667
38130,FUNCHAL,PT,32.633333,-16.916667
37290,PUERTO DE PASAJES,ES,43.333333,-1.933333
37350,BERMEO,ES,43.416667,-2.716667
